FechaCierre,Descripcion,Estado,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,EmailResponsablePago
2025-10-22T12:00:00,REPOSICION SALA MULTIUSO LICEO BICENTENARIO LLAY LLAY,Activa,Dirección del Trabajo,Unidad de Compras,Rancagua,Región de Valparaíso,Juan Pérez,Administrador de Contratos,2,Privado,324222.0,Convenio Marco,juan.pérez@gobierno.cl
2025-10-10T12:00:00,“01 Módulo oficina contenedor de 20 pies”,Activa,Superintendencia de Educación,Unidad de Compras,Ñuñoa,Región Metropolitana,Carmen Díaz,Especialista en Compras,1,Público,1020407.0,Convenio Marco,carmen.díaz@gob.cl
2025-10-13T15:01:00,GIRA TECNOLOGICA FRUTALES PDTI,Activa,Fiscalía Nacional,División de Compras,La Serena,Región del Maule,Diego Morales,Jefe de Compras,2,Privado,173307.0,Licitación Pública,diego.morales@municipalidad.cl
2025-10-06T15:00:00,ADQUISICION DE MADERA NATIVA DE INFRAESTRUCTURA Y,Activa,Municipalidad de Concepción,Departamento de Adquisiciones,Punta Arenas,Región de Valparaíso,Juan Pérez,Encargado de Licitaciones,1,Público,14218183.0,Licitación Pública,juan.pérez@gobierno.cl
2025-10-08T15:01:00,Servicios Medico Veterinario 14-15 Oct. Prodesal,Activa,Servicio Nacional de Salud,Área de Contrataciones,Santiago,Región de Magallanes y de la Antártica Chilena,Isabel Sánchez,Supervisor de Contratos,2,Privado,459717.0,Trato Directo,isabel.sánchez@gob.cl
2025-10-06T19:28:00,SERV.DE CAP. TALLER  COMERCIALIZACION DE PRODUCTOS,Activa,Gobierno Regional del Biobío,Área de Contrataciones,Talca,Región de Coquimbo,Isabel Sánchez,Encargado de Licitaciones,3,Mixto,324941.0,Subasta Inversa,isabel.sánchez@gob.cl
2025-10-06T18:00:00,ADQUISICIÓN DE BANDERAS Y MASTILES PARA CENTRO CULTURAL DE QUEPE,Activa,Superintendencia de Educación,Área de Contrataciones,Rancagua,Región Aysén del General Carlos Ibáñez del Campo,Patricia López,Analista de Compras,1,Público,131951.0,Licitación Pública,patricia.lópez@gob.cl
2025-10-06T15:10:00,CONT. CURSO CHARCUTERIA NIVEL DOS TERRIT. HUILIO,Activa,Superintendencia de Educación,Área de Contrataciones,Providencia,Región Aysén del General Carlos Ibáñez del Campo,Carmen Díaz,Encargado de Licitaciones,1,Público,58235.0,Subasta Inversa,carmen.díaz@gobierno.cl
2025-10-06T16:00:00,CONT.GIRA TECNICA SOBRE MANEJO AGROECOLOGICA,Activa,Instituto de Previsión Social,Sección de Licitaciones,Maipú,Región de Tarapacá,Ana Rodríguez,Encargado de Licitaciones,1,Público,271142.0,Convenio Marco,ana.rodríguez@gobierno.cl
2025-10-06T15:10:00,CONT. SERV. ELABORACION DE FERTILIZANTE COSTA A-G1,Activa,Ministerio de Salud,Unidad de Compras,Antofagasta,Región del Maule,Patricia López,Jefe de Compras,2,Privado,18918.0,Licitación Pública,patricia.lópez@municipalidad.cl
2025-10-06T16:00:00,CONT. SERV.DE LOCAL Y ALIMENTOS PARA CAP. COSTA A,Activa,Municipalidad de Concepción,Unidad de Compras,Punta Arenas,Región de Valparaíso,Carmen Díaz,Administrador de Contratos,2,Privado,583193.0,Trato Directo,carmen.díaz@gob.cl
2025-10-07T12:00:00,SERVICIOS DE CAPAC.TERRITORIO ALAMEDA ALLIPEN,Activa,Gobierno Regional de Valparaíso,Departamento de Adquisiciones,Antofagasta,Región del Libertador General Bernardo O'Higgins,Fernando Ramírez,Administrador de Contratos,1,Público,2401460.0,Convenio Marco,fernando.ramírez@municipalidad.cl
2025-10-07T17:00:00,CONTRATACION SERVICIO GIRA EMPRENDIMIENTO EN FLORI,Activa,Dirección del Trabajo,Área de Contrataciones,Antofagasta,Región del Maule,Carlos Silva,Supervisor de Contratos,2,Privado,33693.0,Licitación Pública,carlos.silva@gobierno.cl
2025-10-07T18:31:00,ADQUISICION INSUMOS AGRICOLAS,Activa,Municipalidad de Valparaíso,Sección de Licitaciones,La Serena,Región de Coquimbo,Juan Pérez,Coordinador de Adquisiciones,3,Mixto,26395.0,Compra Agilizada,juan.pérez@gob.cl
2025-10-08T11:54:00,SERV. DE CAPAC. 20 PERSONAS EN USO DE MICORRIZAS,Activa,Ministerio de Obras Públicas,Departamento de Adquisiciones,Rancagua,Región Metropolitana,Ana Rodríguez,Coordinador de Adquisiciones,1,Público,42281.0,Compra Agilizada,ana.rodríguez@gobierno.cl
2025-10-08T09:00:00,SERV. PRODUC. EVENTO EXPO PRIMAVERA VERANO 2025,Activa,Municipalidad de Concepción,Departamento de Adquisiciones,Viña del Mar,Región del Maule,Carlos Silva,Especialista en Compras,3,Mixto,45432.0,Trato Directo,carlos.silva@gob.cl
2025-10-09T17:42:00,CONT DE MOVILIZACION PDTI MARI MELI LOF FREIRE,Activa,Instituto de Previsión Social,Unidad de Compras,Viña del Mar,Región Metropolitana,Mónica Herrera,Encargado de Licitaciones,1,Público,58321.0,Compra Agilizada,mónica.herrera@gobierno.cl
2025-10-09T17:00:00,SERVICIO ALIMENTACION PDTI MARI MELI LOF FREIRE,Activa,Municipalidad de Valparaíso,Departamento de Adquisiciones,Valparaíso,Región de Coquimbo,María González,Jefe de Compras,2,Privado,147567.0,Licitación Pública,maría.gonzález@municipalidad.cl
2025-10-09T17:20:00,PROFESIONAL REACTIVACIÓN EDUCATIVA CURARREHUE 2025,Activa,Gobierno Regional de Valparaíso,Sección de Licitaciones,La Serena,Región de Tarapacá,Isabel Sánchez,Coordinador de Adquisiciones,1,Público,47994.0,Licitación Privada,isabel.sánchez@gobierno.cl
2025-10-06T15:00:00,Cámaras Seguridad Esc Domingo Faustino Sarmiento,Activa,Municipalidad de Valparaíso,Sección de Licitaciones,Santiago,Región de Los Ríos,María González,Analista de Compras,1,Público,189839.0,Subasta Inversa,maría.gonzález@municipalidad.cl
2025-10-06T15:00:00,ARRIENDO LICENCIA SOFTWARE CAD 2D AÑO 2025,Activa,Ministerio de Educación,División de Compras,La Serena,Región del Biobío,Ana Rodríguez,Supervisor de Contratos,1,Público,127824.0,Licitación Privada,ana.rodríguez@municipalidad.cl
2025-10-20T15:00:00,INSTALACION LUMINARIAS PEATONALES SECTOR ESPOLON,Activa,Dirección del Trabajo,Unidad de Compras,Punta Arenas,Región de Los Lagos,Ana Rodríguez,Especialista en Compras,2,Privado,372048.0,Subasta Inversa,ana.rodríguez@municipalidad.cl
2025-10-29T15:46:00,EQUIPAMIENTO PRODUCTIVO AGRICOLA EL ESPOLON,Activa,Fiscalía Nacional,Unidad de Compras,Viña del Mar,Región de La Araucanía,Roberto Martínez,Analista de Compras,1,Público,274205.0,Subasta Inversa,roberto.martínez@gobierno.cl
2025-11-03T17:00:00,CONSTRUCCION PASEO PEATONAL LAGUNA ESPEJO FUTALEU,Activa,Dirección del Trabajo,División de Compras,Ñuñoa,Región de Atacama,Ana Rodríguez,Jefe de Compras,3,Mixto,177871.0,Licitación Privada,ana.rodríguez@gob.cl
2025-10-20T15:01:00,ADQUISICIÓN CAMIÓN HIDROELEVADOR COMUNA DE BULNES,Activa,Superintendencia de Educación,Departamento de Adquisiciones,Ñuñoa,Región de Magallanes y de la Antártica Chilena,Juan Pérez,Supervisor de Contratos,1,Público,529622.0,Subasta Inversa,juan.pérez@municipalidad.cl
2025-10-14T15:18:00,SUM. IMPLEMENTOS DEPORTIVOS PREMIOS Y OTROSBULNES,Activa,Municipalidad de Santiago,Unidad de Compras,Antofagasta,Región del Biobío,Luis Fernández,Coordinador de Adquisiciones,2,Privado,370818.0,Licitación Pública,luis.fernández@municipalidad.cl
2025-10-06T16:00:00,SERVICIO TRANSPORTE SALIDAS PEDAGOGICAS,Activa,Servicio Nacional de Salud,Área de Contrataciones,Talca,Región del Biobío,Patricia López,Administrador de Contratos,2,Privado,420750.0,Subasta Inversa,patricia.lópez@gobierno.cl
2025-10-13T15:30:00,SERV. AUDITORIA FINANCIERA CONTABLE E INVENTARIO,Activa,Ministerio de Salud,División de Compras,Concepción,Región del Libertador General Bernardo O'Higgins,Carmen Díaz,Encargado de Licitaciones,3,Mixto,312344.0,Compra Agilizada,carmen.díaz@municipalidad.cl
2025-10-13T10:00:00,“CONTRATACIÓN SERVICIOS PROFESIONALES PARA EL DEPARTAMENTO DE SECPLAN MUNICIPALIDAD DE RENAICO”,Activa,Municipalidad de Valparaíso,Departamento de Adquisiciones,Santiago,Región de Valparaíso,Roberto Martínez,Especialista en Compras,1,Público,80145.0,Licitación Privada,roberto.martínez@gobierno.cl
2025-10-16T09:00:00,“Segundo llamado: Asistencia Técnica para el Desarrollo de Proyectos PMU-PMB Comuna de Renaico”,Activa,Ministerio de Educación,Unidad de Compras,Chillán,Región de Los Ríos,Carmen Díaz,Administrador de Contratos,1,Público,17374.0,Subasta Inversa,carmen.díaz@gobierno.cl
2025-10-29T16:00:00,FARMACOS PARA FARMACIA MUNICIPAL VILLARRICA,Activa,Servicio de Impuestos Internos,Sección de Licitaciones,Talca,Región del Biobío,Roberto Martínez,Supervisor de Contratos,1,Público,2951009.0,Convenio Marco,roberto.martínez@gobierno.cl
2025-10-07T16:00:00,Reposición de Cubierta Liceo Alexander Graham Bell ,Activa,Municipalidad de Santiago,Departamento de Adquisiciones,Chillán,Región Aysén del General Carlos Ibáñez del Campo,Carmen Díaz,Especialista en Compras,2,Privado,13676.0,Licitación Pública,carmen.díaz@gobierno.cl
2025-10-09T12:00:00,CONTRATACION PLATAFORMA DIGITAL PARA LICEO AGUISTIN ROSS EDWARDS,Activa,Ministerio de Obras Públicas,Unidad de Compras,Ñuñoa,Región Aysén del General Carlos Ibáñez del Campo,Mónica Herrera,Especialista en Compras,3,Mixto,22656.0,Compra Agilizada,mónica.herrera@gobierno.cl
2025-10-09T12:30:00,CONTRATACION PLATAFORMA DIGITAL PARA ESTABLECIMIENTOS EDUCACIONALES MUNICIPALES,Activa,Municipalidad de Concepción,Departamento de Adquisiciones,Temuco,Región de Antofagasta,Ana Rodríguez,Especialista en Compras,3,Mixto,931117.0,Trato Directo,ana.rodríguez@municipalidad.cl
2025-10-10T09:00:00,CONSULTORÍA DISEÑO ARQUITECTURA Y ESPECIALIDADES CENTRO COMUNITARIO LAS PALMAS CHILENAS FORESTAL,Activa,Servicio de Impuestos Internos,Departamento de Adquisiciones,Rancagua,Región de Magallanes y de la Antártica Chilena,Juan Pérez,Administrador de Contratos,3,Mixto,321298.0,Compra Agilizada,juan.pérez@gob.cl
2025-10-07T09:00:00,PROVISIÓN DE VESTUARIO OPERATIVO AÑO 2025 PARA EL PERSONAL QUE DESARROLLA FUNCIONES OPERATIVAS EN LA I. MUNICIPALIDAD DE VIÑA DEL MAR,Activa,Municipalidad de Concepción,División de Compras,La Serena,Región del Biobío,Roberto Martínez,Jefe de Compras,1,Público,114942.0,Licitación Pública,roberto.martínez@municipalidad.cl
2025-10-15T09:00:00,CONCESIÓN SERVICIO DE DISPOSICIÓN FINAL DE LOS RESIDUOS SÓLIDOS DOMICILIARIOS Y ASIMILABLES DE LA COMUNA DE VIÑA DEL M,Activa,Ministerio de Obras Públicas,Departamento de Adquisiciones,Punta Arenas,Región de Atacama,Roberto Martínez,Administrador de Contratos,2,Privado,829744.0,Licitación Pública,roberto.martínez@gob.cl
2025-10-06T17:34:00,adquisición de servicio de emisión de licencias medicas electrónicas en establecimientos de salud,Activa,Municipalidad de Concepción,Área de Contrataciones,Chillán,Región de Coquimbo,Mónica Herrera,Jefe de Compras,2,Privado,98153.0,Compra Agilizada,mónica.herrera@gob.cl
2025-10-07T17:05:00,CONTRATACIÓN SISTEMA DE GESTIÓN Y CONTROL DE CARRERA FUNCIONARIA EN APS EN DEPARTAMENTO DE SALUD,Activa,Servicio de Impuestos Internos,Área de Contrataciones,Rancagua,Región del Biobío,Ana Rodríguez,Analista de Compras,2,Privado,27283.0,Trato Directo,ana.rodríguez@gobierno.cl
2025-10-06T15:01:00,CONSTRUCCION SISTEMA LECTORES DE PATENTES VARIOS SECTORES COMUNA DE FREIRE,Activa,Ministerio de Obras Públicas,División de Compras,Maipú,Región del Biobío,Patricia López,Especialista en Compras,3,Mixto,27692.0,Licitación Pública,patricia.lópez@municipalidad.cl
2025-10-07T12:00:00,SERVICIO PRODUCCIÓN Y EVENTO CONSISTENTE EN SHOW,Activa,Servicio de Impuestos Internos,Área de Contrataciones,Concepción,Región de La Araucanía,Roberto Martínez,Jefe de Compras,1,Público,290186.0,Convenio Marco,roberto.martínez@gob.cl
2025-10-13T15:01:00,CONSTRUCCIÓN MULTICANCHA VILLA ESPERANZA,Activa,Servicio de Impuestos Internos,División de Compras,Valparaíso,Región de Los Lagos,Carmen Díaz,Coordinador de Adquisiciones,3,Mixto,442677.0,Compra Agilizada,carmen.díaz@gob.cl
2025-10-13T15:01:00,ADQUISICIÓN DE IMPLEMENTOS PROGRAMA DE DEPORTES MUNICIPAL,Activa,Ministerio de Salud,Sección de Licitaciones,Providencia,Región de Los Ríos,Carmen Díaz,Especialista en Compras,1,Público,425480.0,Trato Directo,carmen.díaz@gob.cl
2025-10-13T15:01:00,RECAMBIO E INSTALACIÓN DE SEÑALÉTICA Y DEMARCACIÓN VIAL URBANA COMUNA DE FREIRE,Activa,Municipalidad de Concepción,Departamento de Adquisiciones,Chillán,Región del Maule,Ana Rodríguez,Coordinador de Adquisiciones,3,Mixto,72469.0,Trato Directo,ana.rodríguez@gobierno.cl
2025-10-10T12:00:00,CONTRATACIÓN CURSOS DE CAPACITACION OFICIOS MAPUCHE 2025,Activa,Municipalidad de Concepción,Área de Contrataciones,Viña del Mar,Región de Los Lagos,Diego Morales,Administrador de Contratos,1,Público,123832.0,Subasta Inversa,diego.morales@gob.cl
2025-10-13T15:05:00,CONTRATO SUMINISTRO MATERIALES DE CONSTRUCCION FERRETERIA Y OTROS-MUNICIPALIDAD LOS ALAMOS,Activa,Ministerio de Educación,Departamento de Adquisiciones,Maipú,Región de Antofagasta,Carmen Díaz,Supervisor de Contratos,3,Mixto,5206.0,Compra Agilizada,carmen.díaz@gob.cl
2025-10-06T15:00:00,SERVICIOS CONTRATACION PRODUCCION TECNICA PARA FIESTA COSTUMBRISTA RUEDAS DE LARMAHUE 2025,Activa,Superintendencia de Educación,Unidad de Compras,Antofagasta,Región de Tarapacá,Roberto Martínez,Supervisor de Contratos,2,Privado,91469.0,Compra Agilizada,roberto.martínez@gobierno.cl
2025-10-06T15:00:00,Jornada de envejecimiento activo en honor al mes de las personas mayores Pichidegua 2025,Activa,Gobierno Regional del Biobío,División de Compras,Temuco,Región de Valparaíso,Luis Fernández,Encargado de Licitaciones,2,Privado,187278.0,Licitación Privada,luis.fernández@gobierno.cl
2025-10-20T15:01:00,Convenio Suministro Internet y Telefonía Fija,Activa,Instituto de Previsión Social,Sección de Licitaciones,Valparaíso,Región del Biobío,Mónica Herrera,Especialista en Compras,3,Mixto,796159.0,Trato Directo,mónica.herrera@municipalidad.cl
2025-10-09T16:00:00,CONSTRUCCION ACERAS POBLACION JAVIERA CARRERA COMUNA DE SANTA JUANA,Activa,Servicio de Impuestos Internos,Sección de Licitaciones,Santiago,Región de Los Lagos,Luis Fernández,Coordinador de Adquisiciones,2,Privado,193896.0,Licitación Pública,luis.fernández@municipalidad.cl
2025-10-23T16:00:00,MEJORAMIENTO ESCUELA CURAMAVIDA COMUNA DE SANTA JUANA,Activa,Gobierno Regional de Valparaíso,Unidad de Compras,Maipú,Región de Los Lagos,Isabel Sánchez,Jefe de Compras,1,Público,1254613.0,Trato Directo,isabel.sánchez@gob.cl
2025-10-14T16:00:00,SERVICIO DE TRASLADO PERSONAL MUNICIPAL DEL PROGRAMA RED LOCAL DE APOYOS Y CUIDADOS A SECTORES RURALES Y URBANOS DE LA COMUNA DE SANTA JUANA Y FUERA DE ELLA   OCTUBRE 2025 – MARZO 2026,Activa,Ministerio de Salud,Área de Contrataciones,Temuco,Región de La Araucanía,Carmen Díaz,Administrador de Contratos,2,Privado,396704.0,Subasta Inversa,carmen.díaz@gob.cl
,ATO PARA EJECUCIÓN DE OBRA DEL PROYECTO,Activa,Servicio Nacional de Salud,División de Compras,Rancagua,Región de Los Ríos,Diego Morales,Jefe de Compras,2,Privado,8792.0,Subasta Inversa,diego.morales@gobierno.cl
2025-10-10T15:00:00,REPARACIÓN DE ALCANTARILLA CAMINO LA CAMPANA SECTOR PUPUYA,Activa,Ministerio de Obras Públicas,Unidad de Compras,Chillán,Región de Los Lagos,Patricia López,Administrador de Contratos,1,Público,506093.0,Trato Directo,patricia.lópez@gob.cl
2025-10-06T16:00:00,“SERVICIO DE RETIRO TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS ESPECIALES Y PELIGROSOS PARA LA DIRECCIÓN DE SALUD RURAL AÑOS 2025 Y 2026”,Activa,Municipalidad de Concepción,Sección de Licitaciones,Chillán,Región del Libertador General Bernardo O'Higgins,Carmen Díaz,Jefe de Compras,3,Mixto,191037.0,Licitación Privada,carmen.díaz@gob.cl
2025-10-09T16:00:00,SERVICIO DE ARRIENDO DE AMBULANCIA PARA POSTA DE SALUD RURAL BALMACEDA,Activa,Ministerio de Salud,Área de Contrataciones,Talca,Región de Coquimbo,Patricia López,Coordinador de Adquisiciones,2,Privado,42314.0,Licitación Pública,patricia.lópez@gobierno.cl
2025-10-13T16:00:00,SERVICIO DE ATENCION DE HUESPEDES REALIZACION DE LABORES DE ASEO Y LIMPIEZA EN LA CASA MUJER CAMPESINA AÑO 2026,Activa,Ministerio de Obras Públicas,Sección de Licitaciones,Maipú,Región de Tarapacá,Juan Pérez,Administrador de Contratos,1,Público,112296.0,Licitación Privada,juan.pérez@gobierno.cl
2025-10-15T11:01:00,ARRIENDO Y MANTENCIÓN SISTEMAS INFORMÁTICOS DE GESTIÓN MUNICIPAL,Activa,Gobierno Regional de Valparaíso,Unidad de Compras,Viña del Mar,Región del Maule,Patricia López,Encargado de Licitaciones,2,Privado,190949.0,Compra Agilizada,patricia.lópez@gobierno.cl
2025-11-17T17:00:00,MEJORAMIENTO PAVIMENTOS VARIAS CALLES COMUNA PEUMO,Activa,Ministerio de Obras Públicas,División de Compras,Temuco,Región de Los Ríos,Fernando Ramírez,Especialista en Compras,2,Privado,247837.0,Licitación Pública,fernando.ramírez@municipalidad.cl
2025-10-06T15:28:00,Cap. Desarrollo de Habilidades - 16428,Activa,Dirección del Trabajo,Departamento de Adquisiciones,Viña del Mar,Región del Maule,Carlos Silva,Supervisor de Contratos,1,Público,386291.0,Convenio Marco,carlos.silva@municipalidad.cl
2025-10-06T15:50:00,Productora Festival Escolar 2025 - 2882,Activa,Ministerio de Salud,División de Compras,Chillán,Región de Tarapacá,Luis Fernández,Encargado de Licitaciones,3,Mixto,105899.0,Convenio Marco,luis.fernández@municipalidad.cl
2025-10-06T15:05:00,Insumos Computacionales - AC,Activa,Servicio de Impuestos Internos,División de Compras,La Serena,Región de Los Lagos,Juan Pérez,Administrador de Contratos,1,Público,139675.0,Subasta Inversa,juan.pérez@gob.cl
2025-10-06T15:18:00,Productora Aniversario - 2882,Activa,Instituto de Previsión Social,Sección de Licitaciones,Viña del Mar,Región de Antofagasta,Ana Rodríguez,Coordinador de Adquisiciones,3,Mixto,979872.0,Convenio Marco,ana.rodríguez@gobierno.cl
2025-10-07T19:09:00,Charla y Exposición de Animales Exóticos - 16428,Activa,Ministerio de Salud,Departamento de Adquisiciones,Punta Arenas,Región de Los Lagos,Luis Fernández,Analista de Compras,2,Privado,57259.0,Convenio Marco,luis.fernández@gob.cl
2025-10-09T15:07:00,01 SERVICIO DE ACTUALIZACIÓN DE 	LICENCIA MAGNET F,Activa,Municipalidad de Valparaíso,Sección de Licitaciones,Providencia,Región de Atacama,Isabel Sánchez,Administrador de Contratos,1,Público,255413.0,Licitación Pública,isabel.sánchez@gobierno.cl
2025-10-08T15:05:00,EQUIPOS TECNOLOGICOS PARA ESCUELA LOS BOLDOS,Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Chillán,Región de Atacama,Isabel Sánchez,Encargado de Licitaciones,2,Privado,218613.0,Convenio Marco,isabel.sánchez@gob.cl
2025-10-06T16:12:00,INSTRUMENTOS MUSICALES PARA ESCUELA MARIANO PUGA VEGA,Activa,Ministerio de Salud,Unidad de Compras,Punta Arenas,Región de Los Ríos,Carlos Silva,Analista de Compras,2,Privado,2548953.0,Compra Agilizada,carlos.silva@municipalidad.cl
2025-10-06T15:10:00,SERVICIO DE PRODUCCIÓN PARA VELADA ARTÍSTICA DE ESCUELA MAÑIL,Activa,Ministerio de Salud,Unidad de Compras,Las Condes,Región de Los Ríos,Patricia López,Coordinador de Adquisiciones,1,Público,20824.0,Licitación Pública,patricia.lópez@municipalidad.cl
2025-10-15T14:00:00,CONSTRUCCIÓN SEDE COMUNITARIA LAS PARCELAS SANTA BÁRBARA,Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Talca,Región de Valparaíso,Mónica Herrera,Encargado de Licitaciones,3,Mixto,407005.0,Licitación Pública,mónica.herrera@gob.cl
2025-10-15T14:00:00,CONSTRUCCIÓN SEDE COMUNITARIA LOS NARANJOS SANTA BÁRBARA,Activa,Ministerio de Educación,Área de Contrataciones,Rancagua,Región del Biobío,Luis Fernández,Especialista en Compras,1,Público,224630.0,Licitación Pública,luis.fernández@gob.cl
2025-10-13T15:01:00,PROVISIÓN MANO DE OBRA 2025-2026 SANTA BÁRBARA,Activa,Municipalidad de Valparaíso,Área de Contrataciones,Talca,Región de Magallanes y de la Antártica Chilena,Roberto Martínez,Analista de Compras,1,Público,156626.0,Licitación Privada,roberto.martínez@municipalidad.cl
