CodigoExterno,Nombre,CodigoEstado,FechaCierre,Estado,Descripcion,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario,EmailResponsablePago
359-116-LE25,MANTENIMIENTO DE EQUIPOS DE UNIDADES  DE APOYO,5,2025-10-10T15:00:00,Activa,MANTENIMIENTO DE EQUIPOS DE UNIDADES  DE APOYO,1,Público,280988.0,Subasta Inversa,Superintendencia de Educación,Sección de Licitaciones,Ñuñoa,Región del Libertador General Bernardo O'Higgins,Patricia López,Jefe de Compras,patricia.lópez@gob.cl
3594-19-LQ25,PROVISIÓN DE PERSONAL MANTENCIÓN DE ÁREAS VERDES,5,2025-10-06T15:01:00,Activa,PROVISIÓN DE PERSONAL MANTENCIÓN DE ÁREAS VERDES,1,Público,3116367.0,Licitación Privada,Servicio Nacional de Salud,Unidad de Compras,La Serena,Región del Biobío,Carmen Díaz,Jefe de Compras,carmen.díaz@gob.cl
3594-22-LP25,PROVISIÓN DE PERSONAL LIMPIEZA DE CALLES,5,2025-10-08T10:00:00,Activa,PROVISIÓN DE PERSONAL LIMPIEZA DE CALLES,2,Privado,50291.0,Compra Agilizada,Fiscalía Nacional,División de Compras,Viña del Mar,Región de Tarapacá,Mónica Herrera,Coordinador de Adquisiciones,mónica.herrera@gob.cl
3595-20-LE25,Construcción Cierre Perimetral Villa Ponsomby,5,2025-10-06T15:00:00,Activa,Construcción Cierre Perimetral Villa Ponsomby,1,Público,174210.0,Subasta Inversa,Ministerio de Salud,División de Compras,Maipú,Región del Maule,Carlos Silva,Administrador de Contratos,carlos.silva@municipalidad.cl
3596-40-LQ25,CONSTRUCCIÓN PARQUE DEL DEPORTE PAPUDO,5,2025-10-09T09:00:00,Activa,CONSTRUCCIÓN PARQUE DEL DEPORTE PAPUDO,2,Privado,1123243.0,Compra Agilizada,Gobierno Regional del Biobío,Unidad de Compras,Viña del Mar,Región de La Araucanía,Isabel Sánchez,Coordinador de Adquisiciones,isabel.sánchez@gob.cl
3596-41-LR25,Servicio Mantención y Reparación de Vehículos,5,2025-10-14T09:00:00,Activa,Servicio Mantención y Reparación de Vehículos,1,Público,15562.0,Compra Agilizada,Municipalidad de Valparaíso,Área de Contrataciones,Ñuñoa,Región de Atacama,Diego Morales,Encargado de Licitaciones,diego.morales@gobierno.cl
3603-45-LE25,PROVISION Y HABILITACION SERVICIO DE CENTRAL TELEF,5,2025-10-07T17:27:00,Activa,PROVISION Y HABILITACION SERVICIO DE CENTRAL TELEF,3,Mixto,1272505.0,Convenio Marco,Ministerio de Educación,Sección de Licitaciones,Temuco,Región de Magallanes y de la Antártica Chilena,Ana Rodríguez,Encargado de Licitaciones,ana.rodríguez@municipalidad.cl
3607-21-LR25,CONSERVACION ESCUELA VILLA LA GRANJA MULCHEN 2,5,2025-10-06T15:00:00,Activa,CONSERVACION ESCUELA VILLA LA GRANJA MULCHEN 2,3,Mixto,1116639.0,Subasta Inversa,Ministerio de Obras Públicas,Sección de Licitaciones,Las Condes,Región de La Araucanía,Isabel Sánchez,Coordinador de Adquisiciones,isabel.sánchez@municipalidad.cl
3607-23-LQ25,ACTUALIZACION PLAN REGULADOR COMUNAL DE MULCHEN,5,2025-10-20T15:30:00,Activa,ACTUALIZACION PLAN REGULADOR COMUNAL DE MULCHEN,2,Privado,424413.0,Licitación Pública,Servicio Nacional del Consumidor,Unidad de Compras,Antofagasta,Región Aysén del General Carlos Ibáñez del Campo,Fernando Ramírez,Supervisor de Contratos,fernando.ramírez@municipalidad.cl
3612-11-LR25,ADQUISICIÓN POOL DE MAQUINARIAS PARA EL MANEJO INTEGRAL DE RESIDUOS COMUNA DE SAAVEDRA,5,2025-10-29T17:30:00,Activa,ADQUISICIÓN POOL DE MAQUINARIAS PARA EL MANEJO INTEGRAL DE RESIDUOS COMUNA DE SAAVEDRA,1,Público,188770.0,Licitación Pública,Ministerio de Salud,Sección de Licitaciones,Concepción,Región de Antofagasta,Carmen Díaz,Especialista en Compras,carmen.díaz@gobierno.cl
3614-33-LE25,MEJORAMIENTO ELECTRICO POSTAS DESAM VICUÑA,5,2025-10-13T15:01:00,Activa,MEJORAMIENTO ELECTRICO POSTAS DESAM VICUÑA,2,Privado,1699209.0,Convenio Marco,Municipalidad de Concepción,División de Compras,Providencia,Región Metropolitana,Mónica Herrera,Jefe de Compras,mónica.herrera@gobierno.cl
3621-53-LE25,COMPRA DE MAICILLO Y SERVICIO DE MAQUINARIA,5,2025-10-08T17:30:00,Activa,COMPRA DE MAICILLO Y SERVICIO DE MAQUINARIA,2,Privado,568845.0,Licitación Pública,Ministerio de Educación,Unidad de Compras,Valparaíso,Región Metropolitana,María González,Administrador de Contratos,maría.gonzález@municipalidad.cl
362-15-LE25,licitacion medicamentos,5,2025-10-17T15:00:00,Activa,licitacion medicamentos,3,Mixto,6928.0,Compra Agilizada,Gobierno Regional de Valparaíso,División de Compras,Providencia,Región de La Araucanía,Ana Rodríguez,Analista de Compras,ana.rodríguez@municipalidad.cl
362-21-LE25,CONVENIO SUMINISTRO SERVICIO PODÓLOGO PARA PROGRAMA CARDIOVASCULAR HOSPITAL DE CHANCO,5,2025-10-08T15:32:00,Activa,CONVENIO SUMINISTRO SERVICIO PODÓLOGO PARA PROGRAMA CARDIOVASCULAR HOSPITAL DE CHANCO,1,Público,59098.0,Trato Directo,Ministerio de Obras Públicas,Departamento de Adquisiciones,Punta Arenas,Región del Maule,Diego Morales,Supervisor de Contratos,diego.morales@gobierno.cl
362-22-LE25,CONVENIO SUMINISTRO SERVICIO DE FONDO DE OJO  PARA PROGRAMA CARDIOVASCULAR HOSPITAL DE CHANCO,5,2025-10-08T15:00:00,Activa,CONVENIO SUMINISTRO SERVICIO DE FONDO DE OJO  PARA PROGRAMA CARDIOVASCULAR HOSPITAL DE CHANCO,1,Público,107005.0,Trato Directo,Municipalidad de Valparaíso,Área de Contrataciones,Maipú,Región del Biobío,Isabel Sánchez,Administrador de Contratos,isabel.sánchez@municipalidad.cl
362-23-LE25,COMPRA DE SERVICIO PARA MANTENCIONES PREVENTIVAS Y CORRECTIVAS DE EQUIPOS DE CALEFACCIÓN,5,2025-10-14T15:00:00,Activa,COMPRA DE SERVICIO PARA MANTENCIONES PREVENTIVAS Y CORRECTIVAS DE EQUIPOS DE CALEFACCIÓN,2,Privado,39389.0,Subasta Inversa,Servicio Nacional del Consumidor,División de Compras,Ñuñoa,Región del Libertador General Bernardo O'Higgins,Carlos Silva,Coordinador de Adquisiciones,carlos.silva@municipalidad.cl
3625-20-LE25,ADQ. DE SERVIDOR Y LICENCIAS DE SOFTWARE SJM,5,2025-10-13T15:01:00,Activa,ADQ. DE SERVIDOR Y LICENCIAS DE SOFTWARE SJM,1,Público,81123.0,Convenio Marco,Superintendencia de Educación,Unidad de Compras,Las Condes,Región de Magallanes y de la Antártica Chilena,Patricia López,Encargado de Licitaciones,patricia.lópez@gobierno.cl
3634-25-LP25,CONSTRUCCIÓN CIERRE FACHADA ORIENTE ESTADIO MUNICIPAL DE MALLOA,5,2025-10-20T17:30:00,Activa,CONSTRUCCIÓN CIERRE FACHADA ORIENTE ESTADIO MUNICIPAL DE MALLOA,3,Mixto,2901.0,Subasta Inversa,Fiscalía Nacional,Unidad de Compras,Providencia,Región de Magallanes y de la Antártica Chilena,Diego Morales,Especialista en Compras,diego.morales@gob.cl
3634-26-LE25,ADQUISICIÓN LUMINARIA PARA ALUMBRADO PÚBLICO COMUNA MALLOA,5,2025-10-10T17:30:00,Activa,ADQUISICIÓN LUMINARIA PARA ALUMBRADO PÚBLICO COMUNA MALLOA,1,Público,18323.0,Subasta Inversa,Ministerio de Educación,Unidad de Compras,Maipú,Región de Los Lagos,Isabel Sánchez,Especialista en Compras,isabel.sánchez@gobierno.cl
3637-39-LP25,SERVICIO DE PRODUCCIÓN FESTIVAL COSTUMBRISTA CULT.,5,2025-10-10T16:00:00,Activa,SERVICIO DE PRODUCCIÓN FESTIVAL COSTUMBRISTA CULT.,2,Privado,326957.0,Compra Agilizada,Superintendencia de Educación,Unidad de Compras,Las Condes,Región de Atacama,Mónica Herrera,Especialista en Compras,mónica.herrera@gob.cl
3637-40-LR25,AMPLIACIÓN Y MEJORAMIENTO GIMNASIO MUNICIPAL,5,2025-11-03T18:45:00,Activa,AMPLIACIÓN Y MEJORAMIENTO GIMNASIO MUNICIPAL,3,Mixto,343716.0,Convenio Marco,Fiscalía Nacional,Departamento de Adquisiciones,Valparaíso,Región Metropolitana,Diego Morales,Supervisor de Contratos,diego.morales@gobierno.cl
3637-41-LQ25,CONSULTORIA AITO - AMPL. Y MEJ. GIMNASIO MUNICIPAL,5,2025-10-30T15:00:00,Activa,CONSULTORIA AITO - AMPL. Y MEJ. GIMNASIO MUNICIPAL,3,Mixto,69539.0,Subasta Inversa,Gobierno Regional de Valparaíso,Unidad de Compras,Concepción,Región del Biobío,María González,Administrador de Contratos,maría.gonzález@gobierno.cl
3638-35-LQ25,Servicio de Aseo Dependencias Municipales,5,2025-10-07T09:00:00,Activa,Servicio de Aseo Dependencias Municipales,2,Privado,308410.0,Subasta Inversa,Gobierno Regional de Valparaíso,Área de Contrataciones,Ñuñoa,Región Metropolitana,Juan Pérez,Encargado de Licitaciones,juan.pérez@gob.cl
3638-37-LE25,Adquisición Mobiliario Dependencias Municipales,5,2025-10-09T09:00:00,Activa,Adquisición Mobiliario Dependencias Municipales,2,Privado,152314.0,Licitación Privada,Fiscalía Nacional,Sección de Licitaciones,Santiago,Región de La Araucanía,Fernando Ramírez,Supervisor de Contratos,fernando.ramírez@gob.cl
3649-19-LR25,SERVICIO DE RECOLECCIÓN Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS DOMICILIARIOS Y BARRIDO DE CALLES COMUNA DE QUILLECO,5,2025-10-29T15:00:00,Activa,SERVICIO DE RECOLECCIÓN Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS DOMICILIARIOS Y BARRIDO DE CALLES COMUNA DE QUILLECO,1,Público,1029431.0,Trato Directo,Municipalidad de Valparaíso,División de Compras,Rancagua,Región de Tarapacá,Fernando Ramírez,Supervisor de Contratos,fernando.ramírez@gobierno.cl
3649-22-LE25,SERV. PRODUCCIÓN Y DESARROLLO DE EVENTOS OCTUBRE ES ADULTO MAYOR COMUNA QUILLECO 2025,5,2025-10-10T10:10:00,Activa,SERV. PRODUCCIÓN Y DESARROLLO DE EVENTOS OCTUBRE ES ADULTO MAYOR COMUNA QUILLECO 2025,3,Mixto,85734.0,Licitación Pública,Superintendencia de Educación,Unidad de Compras,Concepción,Región de Valparaíso,Juan Pérez,Jefe de Compras,juan.pérez@gob.cl
3654-19-LQ25,ADQUISICIÓN DE HASTA CUATRO CAMIONETAS NUEVAS,5,2025-10-06T16:30:00,Activa,ADQUISICIÓN DE HASTA CUATRO CAMIONETAS NUEVAS,3,Mixto,1023803.0,Licitación Pública,Ministerio de Salud,Sección de Licitaciones,Viña del Mar,Región de Tarapacá,Isabel Sánchez,Encargado de Licitaciones,isabel.sánchez@gobierno.cl
3654-21-LE25,ADQUISICIÓN DE VESTUARIO CORPORATIVO Y TÉCNICO ,5,2025-10-09T10:00:00,Activa,ADQUISICIÓN DE VESTUARIO CORPORATIVO Y TÉCNICO ,3,Mixto,14473.0,Trato Directo,Ministerio de Educación,Área de Contrataciones,Providencia,Región de Magallanes y de la Antártica Chilena,Diego Morales,Jefe de Compras,diego.morales@municipalidad.cl
3654-22-LE25,ADQUISICIÓN DE CERTIFICADOS PARA EL CONTROL DE ARMAS.,5,2025-10-06T16:00:00,Activa,ADQUISICIÓN DE CERTIFICADOS PARA EL CONTROL DE ARMAS.,3,Mixto,1020339.0,Convenio Marco,Fiscalía Nacional,Unidad de Compras,La Serena,Región de Coquimbo,Isabel Sánchez,Encargado de Licitaciones,isabel.sánchez@gob.cl
3656-118-LE25,CONMEMORACION DIA DEL FUNCIONARIO MUNICIPAL AÑO 2025,5,2025-10-06T15:01:00,Activa,CONMEMORACION DIA DEL FUNCIONARIO MUNICIPAL AÑO 2025,1,Público,150165.0,Trato Directo,Dirección del Trabajo,División de Compras,Punta Arenas,Región de Tarapacá,Fernando Ramírez,Jefe de Compras,fernando.ramírez@gobierno.cl
3656-119-L125,EQUIPAMIENTOS DE VIVIENDA PROGRAMA DE HABITABILIDAD ,5,2025-10-07T16:00:00,Activa,EQUIPAMIENTOS DE VIVIENDA PROGRAMA DE HABITABILIDAD ,1,Público,39573.0,Licitación Pública,Municipalidad de Santiago,Sección de Licitaciones,Chillán,Región del Maule,Mónica Herrera,Jefe de Compras,mónica.herrera@gobierno.cl
3656-120-LE25,ADQUISICION DE EQUIPO ALJIBE 10M3 ACERO INOXIDABLE PARA CAMION CON POLIBRAZO DE LA I.MUNICIPALIDAD DE REQUINOA,5,2025-10-13T15:01:00,Activa,ADQUISICION DE EQUIPO ALJIBE 10M3 ACERO INOXIDABLE PARA CAMION CON POLIBRAZO DE LA I.MUNICIPALIDAD DE REQUINOA,1,Público,254308.0,Licitación Pública,Gobierno Regional del Biobío,Departamento de Adquisiciones,Temuco,Región de Atacama,Fernando Ramírez,Coordinador de Adquisiciones,fernando.ramírez@gob.cl
3660-12-LE25,ADQUISICION DE EQUIPOS TECNOLOGICOS,5,2025-10-06T15:00:00,Activa,ADQUISICION DE EQUIPOS TECNOLOGICOS,2,Privado,20025.0,Trato Directo,Fiscalía Nacional,Unidad de Compras,Antofagasta,Región de Valparaíso,Mónica Herrera,Coordinador de Adquisiciones,mónica.herrera@gobierno.cl
3661-30-LE25,CONSTRUCCION Y MEJORAMIENTOS DE VIVIENDAS,5,2025-10-06T17:24:00,Activa,CONSTRUCCION Y MEJORAMIENTOS DE VIVIENDAS,1,Público,927330.0,Convenio Marco,Municipalidad de Valparaíso,Sección de Licitaciones,Concepción,Región del Libertador General Bernardo O'Higgins,Diego Morales,Administrador de Contratos,diego.morales@municipalidad.cl
3661-31-LE25,Celebracion Dia del funcionario municipal 2025,5,2025-10-06T16:31:00,Activa,Celebracion Dia del funcionario municipal 2025,2,Privado,94264.0,Compra Agilizada,Servicio de Impuestos Internos,Área de Contrataciones,Concepción,Región de Antofagasta,Juan Pérez,Coordinador de Adquisiciones,juan.pérez@gobierno.cl
3666-20-LE25,RESALTOS VEHICULARES PARQUE -RINCON DE LOS VALLES,5,2025-10-21T15:30:00,Activa,RESALTOS VEHICULARES PARQUE -RINCON DE LOS VALLES,3,Mixto,40801.0,Compra Agilizada,Superintendencia de Educación,Sección de Licitaciones,Talca,Región de Atacama,Luis Fernández,Especialista en Compras,luis.fernández@gob.cl
3666-22-LE25,Plan Nacional esterilizaciones comuna de Tiltil,5,2025-10-10T15:00:00,Activa,Plan Nacional esterilizaciones comuna de Tiltil,2,Privado,42511.0,Trato Directo,Gobierno Regional de Valparaíso,Sección de Licitaciones,Viña del Mar,Región de Atacama,Carmen Díaz,Administrador de Contratos,carmen.díaz@gobierno.cl
3668-28-LE25,ADQUISICIÓN DEL SERVICIO DE TELEFONÍA IP ILUSTRE MUNICIPALIDAD DE CALERA DE TANGO,5,2025-10-06T15:30:00,Activa,ADQUISICIÓN DEL SERVICIO DE TELEFONÍA IP ILUSTRE MUNICIPALIDAD DE CALERA DE TANGO,1,Público,87209.0,Convenio Marco,Servicio de Impuestos Internos,División de Compras,Temuco,Región del Biobío,Mónica Herrera,Supervisor de Contratos,mónica.herrera@gobierno.cl
3668-29-LE25,SERVICIO DE CONSTRUCCION Y MEJORAMIENTO A 7 VIVIENDAS PROGRAMA HABITABILIDAD 2024,5,2025-10-06T15:30:00,Activa,SERVICIO DE CONSTRUCCION Y MEJORAMIENTO A 7 VIVIENDAS PROGRAMA HABITABILIDAD 2024,1,Público,256075.0,Licitación Pública,Municipalidad de Valparaíso,Unidad de Compras,Concepción,Región Metropolitana,Ana Rodríguez,Coordinador de Adquisiciones,ana.rodríguez@municipalidad.cl
3668-30-LQ25,CONTRATO DE SUMINISTRO SERVICIO DE AMPLIFICACIÓN ILUMINACIÓN Y OTROS,5,2025-10-16T09:30:00,Activa,CONTRATO DE SUMINISTRO SERVICIO DE AMPLIFICACIÓN ILUMINACIÓN Y OTROS,2,Privado,117520.0,Licitación Privada,Servicio Nacional del Consumidor,Área de Contrataciones,Ñuñoa,Región del Maule,Roberto Martínez,Encargado de Licitaciones,roberto.martínez@gob.cl
3668-31-LE25,ADQUISICION DE FORMULARIOS DE LICENCIAS DE CONDUCIR CON SOBRE TERMO SELLABLE 2026-2027,5,2025-10-14T09:30:00,Activa,ADQUISICION DE FORMULARIOS DE LICENCIAS DE CONDUCIR CON SOBRE TERMO SELLABLE 2026-2027,2,Privado,416542.0,Convenio Marco,Ministerio de Educación,Unidad de Compras,Valparaíso,Región de La Araucanía,Carmen Díaz,Supervisor de Contratos,carmen.díaz@gobierno.cl
3668-32-LE25,ACTUALIZACIÓN PLAN DE DESARROLLO COMUNAL 2026-2029 COMUNA CALERA DE TANGO,5,2025-10-15T09:30:00,Activa,ACTUALIZACIÓN PLAN DE DESARROLLO COMUNAL 2026-2029 COMUNA CALERA DE TANGO,3,Mixto,78786.0,Licitación Pública,Ministerio de Obras Públicas,Área de Contrataciones,Viña del Mar,Región de Magallanes y de la Antártica Chilena,Mónica Herrera,Supervisor de Contratos,mónica.herrera@gob.cl
3668-34-LQ25,“ADQUISICIÓN CAMIONES ALJIBE AP Y LIMPIA FOSAS COMUNA CALERA DE TANGO” CÓDIGO BIP N°40056796-0,5,2025-10-27T15:30:00,Activa,“ADQUISICIÓN CAMIONES ALJIBE AP Y LIMPIA FOSAS COMUNA CALERA DE TANGO” CÓDIGO BIP N°40056796-0,1,Público,71830.0,Licitación Pública,Fiscalía Nacional,División de Compras,Temuco,Región de Los Ríos,Mónica Herrera,Jefe de Compras,mónica.herrera@gob.cl
3668-36-LP25,CONTRATACIÓN DE SEGUROS DE VEHICULOS Y EQUIPOS MÓVILES MUNICIPALES 2025 - 2027,5,2025-10-23T09:30:00,Activa,CONTRATACIÓN DE SEGUROS DE VEHICULOS Y EQUIPOS MÓVILES MUNICIPALES 2025 - 2027,2,Privado,149911.0,Trato Directo,Municipalidad de Valparaíso,Departamento de Adquisiciones,Viña del Mar,Región del Maule,Patricia López,Administrador de Contratos,patricia.lópez@gob.cl
3671-66-LQ25,CONSTRUCCIÓN POZO PROFUNDO SECTOR RUCAPEQUÉN CHILLÁN VIEJO CÓDIGO BIP 40070680-0,5,2025-10-08T14:00:00,Activa,CONSTRUCCIÓN POZO PROFUNDO SECTOR RUCAPEQUÉN CHILLÁN VIEJO CÓDIGO BIP 40070680-0,1,Público,157625.0,Trato Directo,Servicio de Impuestos Internos,Sección de Licitaciones,Temuco,Región de Atacama,Ana Rodríguez,Analista de Compras,ana.rodríguez@gobierno.cl
3671-70-LQ25,“[SATE] MEJORAMIENTO ÁREA VERDE Y MULTICACHA VILLA EL CANELO COMUNA DE CHILLÁN VIEJO”,5,2025-10-17T14:01:00,Activa,“[SATE] MEJORAMIENTO ÁREA VERDE Y MULTICACHA VILLA EL CANELO COMUNA DE CHILLÁN VIEJO”,1,Público,356339.0,Subasta Inversa,Fiscalía Nacional,Departamento de Adquisiciones,Rancagua,Región Aysén del General Carlos Ibáñez del Campo,Mónica Herrera,Coordinador de Adquisiciones,mónica.herrera@gobierno.cl
3671-71-LE25,SUMINISTRO DE INSUMOS GRAFICOS Y OTROS,5,2025-10-13T15:01:00,Activa,SUMINISTRO DE INSUMOS GRAFICOS Y OTROS,3,Mixto,277092.0,Subasta Inversa,Municipalidad de Valparaíso,Unidad de Compras,Valparaíso,Región de Valparaíso,Isabel Sánchez,Supervisor de Contratos,isabel.sánchez@gob.cl
3671-72-LE25,ADQUISICIÓN NUEVA MOTOBOMBA PLANTA ELEVADORA “A” DE RUCAPEQUÉN,5,2025-10-20T15:00:00,Activa,ADQUISICIÓN NUEVA MOTOBOMBA PLANTA ELEVADORA “A” DE RUCAPEQUÉN,3,Mixto,12543.0,Licitación Pública,Dirección del Trabajo,División de Compras,Antofagasta,Región de Antofagasta,Carmen Díaz,Jefe de Compras,carmen.díaz@gob.cl
3673-15-LE25,COMPRA DE QUIPOS TECNOLOGICOS Y OTROS PARA ESTABL.,5,2025-10-06T16:30:00,Activa,COMPRA DE QUIPOS TECNOLOGICOS Y OTROS PARA ESTABL.,1,Público,451254.0,Compra Agilizada,Ministerio de Obras Públicas,Sección de Licitaciones,Temuco,Región de Atacama,Luis Fernández,Analista de Compras,luis.fernández@gob.cl
3674-8-L125,SUMINISTRO DE ABARROTES DESAMU,5,2025-10-07T19:30:00,Activa,SUMINISTRO DE ABARROTES DESAMU,1,Público,506637.0,Licitación Pública,Gobierno Regional del Biobío,División de Compras,La Serena,Región de Coquimbo,Ana Rodríguez,Administrador de Contratos,ana.rodríguez@gob.cl
3676-14-LE25,Diseño Construccion Alcantarillado Villa Callejas,5,2025-10-13T15:30:00,Activa,Diseño Construccion Alcantarillado Villa Callejas,2,Privado,28416.0,Licitación Privada,Dirección del Trabajo,Sección de Licitaciones,Temuco,Región de Tarapacá,Carmen Díaz,Jefe de Compras,carmen.díaz@gobierno.cl
3676-17-LQ25,CONSTRUCCIÓN MULTICANCHA Y ÁREA DE CALISTENIA,5,2025-10-13T16:00:00,Activa,CONSTRUCCIÓN MULTICANCHA Y ÁREA DE CALISTENIA,1,Público,300676.0,Licitación Privada,Servicio de Impuestos Internos,Unidad de Compras,La Serena,Región de Valparaíso,María González,Administrador de Contratos,maría.gonzález@municipalidad.cl
3676-19-LR25,Concesión Recolec. y Transp a Disp.Final RSD,5,2025-11-04T15:00:00,Activa,Concesión Recolec. y Transp a Disp.Final RSD,1,Público,622793.0,Subasta Inversa,Ministerio de Salud,Área de Contrataciones,Ñuñoa,Región de Magallanes y de la Antártica Chilena,Carmen Díaz,Especialista en Compras,carmen.díaz@gob.cl
3676-22-LQ25,Construcción Multicancha JJ.VV. Audino Ortiz.,5,2025-11-03T17:00:00,Activa,Construcción Multicancha JJ.VV. Audino Ortiz.,2,Privado,1826705.0,Convenio Marco,Instituto de Previsión Social,Departamento de Adquisiciones,Santiago,Región del Libertador General Bernardo O'Higgins,Fernando Ramírez,Coordinador de Adquisiciones,fernando.ramírez@municipalidad.cl
3676-25-LE25,MEJORAMIENTO PLAZA DE LA AMISTAD LA ÑIPA,5,2025-10-20T15:00:00,Activa,MEJORAMIENTO PLAZA DE LA AMISTAD LA ÑIPA,3,Mixto,35684.0,Convenio Marco,Dirección del Trabajo,Departamento de Adquisiciones,Chillán,Región de La Araucanía,Carmen Díaz,Coordinador de Adquisiciones,carmen.díaz@gob.cl
3676-26-LE25,ADQUISICIÓN DE EQUIPAMIENTO DE OFICINA,5,2025-10-13T15:01:00,Activa,ADQUISICIÓN DE EQUIPAMIENTO DE OFICINA,2,Privado,19054.0,Trato Directo,Servicio Nacional de Salud,División de Compras,Viña del Mar,Región del Biobío,Fernando Ramírez,Jefe de Compras,fernando.ramírez@municipalidad.cl
3680-7-LP25,“CONSERVACIÓN EMERGENCIA ESCUELA BASICA EL COBRE,5,2025-10-30T18:42:00,Activa,“CONSERVACIÓN EMERGENCIA ESCUELA BASICA EL COBRE,1,Público,11586.0,Licitación Privada,Municipalidad de Santiago,Sección de Licitaciones,Las Condes,Región de Los Ríos,Isabel Sánchez,Coordinador de Adquisiciones,isabel.sánchez@municipalidad.cl
3681-16-LP25,CONSERVACIÓN CALLE REYES Y LA UNIÓN COMUNA DE SAN ESTEBAN,5,2025-10-28T15:00:00,Activa,CONSERVACIÓN CALLE REYES Y LA UNIÓN COMUNA DE SAN ESTEBAN,3,Mixto,1986086.0,Subasta Inversa,Instituto de Previsión Social,Sección de Licitaciones,Valparaíso,Región de Los Lagos,Carmen Díaz,Supervisor de Contratos,carmen.díaz@municipalidad.cl
3686-12-LP25,CONSTRUCCIÓN OBRAS COMPLEMENTARIAS PAVIMENTACION CAMINO EL CONSUELO SALAMANCA ,5,2025-10-17T09:05:00,Activa,CONSTRUCCIÓN OBRAS COMPLEMENTARIAS PAVIMENTACION CAMINO EL CONSUELO SALAMANCA ,2,Privado,587364.0,Compra Agilizada,Instituto de Previsión Social,Sección de Licitaciones,Rancagua,Región de Los Ríos,Carlos Silva,Coordinador de Adquisiciones,carlos.silva@gobierno.cl
3686-9-LR25,CONSTRUCCIÓN URBANIZACIÓN LOCALIDAD DE SAN AGUSTÍN SALAMANCA,5,2025-10-13T16:00:00,Activa,CONSTRUCCIÓN URBANIZACIÓN LOCALIDAD DE SAN AGUSTÍN SALAMANCA,1,Público,142551.0,Convenio Marco,Dirección del Trabajo,División de Compras,Punta Arenas,Región de Magallanes y de la Antártica Chilena,Juan Pérez,Jefe de Compras,juan.pérez@municipalidad.cl
3690-17-LE25,INSUMOS Y EQUIPAMIENTO PROGRMA  PROMOCION DE SALUD,5,2025-10-06T15:00:00,Activa,INSUMOS Y EQUIPAMIENTO PROGRMA  PROMOCION DE SALUD,3,Mixto,143355.0,Licitación Privada,Dirección del Trabajo,Área de Contrataciones,Viña del Mar,Región de La Araucanía,Patricia López,Especialista en Compras,patricia.lópez@gobierno.cl
